# File: region.txt

# This file holds templates for wilderness regions.

# The complete Middle-Earth map is currently 588 miles high by 882 miles wide. 
# y and x coordinates are for the top left of the region as shown in the D:
# lines (so in particular, that does include spaces).
# Each grid represents 1 square mile.
# Each square mile contains 10x10 portions of wilderness of 22x22 game grids.
# 3 of these 22x22 portions side by side makes up a world_chunk.

# N:region index:region name
# I:difficulty:height:width:y:x
# D:Map of the region using the following legend:
# + Forest
# - Lake
# ~ Ocean
# . Plain
# , Moor/Waste
# ^ Mountain
# _ Swamp
# | Dark Forest
# X Impassable Mountain
# W Impassable Water (Ocean)
# / Desert
# * Snow
# = Town
# & Landmark

N:1:Helcaraxë
I:2:24:48:0:0
D:************************************************
D:***********************************************
D:**********************************************
D:*********************************************
D:********************************************
D:*******************************************
D:******************************************
D:****************************************
D:**************************************
D:************************************
D:**********************************
D:********************************
D:******************************
D:****************************
D:***************************
D:**************************
D:*************************
D:************************
D:***********************
D:**********************
D:*********************
D:**************   ****
D:       XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
D:      XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
D:     XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
D:    XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
D:   XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
D:  XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
D: XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
D:XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX

N:47:Pass of Anach
I:2:14:18:161:359
D:           +++++++
D:          +++++++
D:         +++++++
D:        +++++++
D:       +++++++
D:      +++++++
D:     +++++++
D:    +++++++
D:   +++++++
D:  +++++++
D: +++++++
D:+++++++
D:++++++
D:+++++

N:48:Nan Elmoth
I:2:22:32:210:511
D:                         ++
D:                       +++++
D:                    +++++++++
D:                  ++++++++++++
D:                ++++++++++++++
D:               ++++++++++++++++
D:              +++++++++++++++++
D:             ++++++++++++++++++
D:            +++++++++++++++++++
D:          +++++++++++++++++++++
D:       +++++++++++++++++++++++++
D:     +++++++++++++++++++++++++++
D:    ++++++++++++++++++++++++++++
D:  ++++++++++++++++++++++++++++++
D: +++++++++++++++++++++++++++++++
D:++++++++++++++++++++++++++++++++
D:++++++++++++++++++++++++++++++++
D: +++++++++++++++++++++++++++++++
D:   +++++++++++++++++++++++++++++
D:    ++++++++++++++++++++++++++++
D:     ++++++++++++++++++++++++++
D:        ++

N:49:Thargelion
I:2:160:99:166:594
D:                                                                                         ....
D:                                                                                      .......
D:                                                                                   --........
D:                                                                                -----........
D:                                                                             ^-------........
D:                                                                          ^^^^-------........
D:                                                                       ^^^^^^^-------.......
D:                                                                    ^^^^^^^^^^-------.......
D:                                                                ^^^^^^^^^^^^^^-------.......
D:                                                              ^^.......--------------.......
D:                                                             ^^^.......--------------.......
D:                                                            ^^^^.......--------------.......
D:                                                           ^^^^^.......--------------.......
D:                                                          ^^^^^^.......--------------.......
D:                                                    .....^^^^^^^.......--------------.......
D:                                                 ........^^^^^^^.......--------------.......
D:                                               ^^^^^^^^^^..............-------..............
D:                                             ^^^^^^^^^^^^..............-------..............
D:                                           ^^^^^^^^^^^^^^..............-------..............
D:                                         ..^^^^^^^^^^^^^^..............-------..............
D:                                       ....^^^^^^^^^^^^^^..............-------...............
D:                                     ......^^^^^^^^^^^^^^..............-------...............
D:                                   ........^^^^^^^^^^^^^^..............-------...............
D:                                 .............................................................
D:                                ..............................................................
D:                               ...............................................................
D:                              .................................................................
D:                             ..................................................................
D:                            ...................................................................
D:                           .....................................................................
D:                          ......................................................................
D:                        ........................................................................
D:                       .........................................................................
D:                      ..........................................................................
D:                     ...........................................................................
D:                    ............................................................................
D:                   ..............................................................................
D:                 ................................................................................
D:               ..................................................................................
D:             ....................................................................................
D:            .....................................................................................
D:            .....................................................................................
D:             ....................................................................................
D:              ...................................................................................
D:               ...................................................................................
D:                ..................................................................................
D:               ...................................................................................
D:              ....................................................................................
D:             .....................................................................................
D:            ......................................................................................
D:           .......................................................................................
D:          .........................................................................................
D:         ..........................................................................................
D:        ..........................................................................................
D:       ...........................................................................................
D:      ............................................................................................
D:     .............................................................................................
D:    .............................................................................................
